smiles,P2,P1,P3,P4,P5,P6,P7,P8,P9
COc1ccc(NC(=O)CSc2nc3c(c(=O)n2-c2ccc(C)cc2)SCC3)c(OC)c1,1,1,0,1,1,1,1,1,1
CN1C(=O)NC(=O)/C(=C/NC2CC3CCC2(C)C3(C)C)C1=O,1,1,1,0,1,1,1,0,0
COc1ccc(CN2CCN(C(=O)Cc3ccccc3)CC2)c(OC)c1,1,1,1,0,1,1,0,1,0
Cc1ccc(-n2c(N)c(C(=O)NCc3ccco3)sc2=S)cc1,1,1,1,1,1,1,1,1,0
CCCCCCCc1c(C)[nH]c(N2CCOCC2)nc1=O,1,1,1,1,1,1,1,1,0
COCC(C)NC(=O)c1cc(-c2ccccc2OC)on1,1,1,1,0,1,0,1,1,1
CCCC(=O)NC(=S)Nc1ccc(NC(=O)C(C)C)c(OC)c1,1,1,1,1,1,1,1,1,1
O=C(Cn1nc(-c2ccc(N3CCOCC3)c([N+](=O)[O-])c2)c2ccccc2c1=O)N1CCCCC1,1,1,1,1,1,1,1,1,1
Cc1ccc(C(=O)NC2CCCc3ccccc32)o1,1,1,1,1,1,1,0,1,1
COCCn1c(-c2ccccc2F)n[nH]c1=S,1,0,1,1,1,1,1,1,1
CCC1=Nc2ccc(Br)cc2C(c2ccccc2)N1CC(=O)OC,1,1,1,1,1,1,1,1,1
O=C(N1CCCCCC1)N1CCN(S(=O)(=O)N2CCCCC2)CC1,1,1,1,1,1,1,1,0,1
Cc1ccc(CNC(=O)CCS(=O)(=O)c2cc(Br)cc3c2N(C(=O)C2CC2)CC3)o1,0,1,1,1,1,1,1,1,1
Cc1nn(C)cc1NC(=O)c1nn(C)cc1[N+](=O)[O-],1,1,1,1,1,1,1,1,1
Cn1c(SCC(=O)N2CCOCC2)nnc1-c1ccc(Cl)cc1Cl,0,1,1,0,1,1,1,1,1
COC(=O)c1ccc(S(=O)(=O)N2CCCC2)o1,1,1,1,1,1,1,0,1,1
COc1ccc2c(c1)N(C)C(=O)CC(c1ccccc1)=N2,0,1,1,1,1,1,1,1,1
C#CCN1C(=O)C(O)(CC(=O)c2cc(OC)ccc2OC)c2ccccc21,1,1,1,0,1,1,0,1,1
N#Cc1c(-c2ccccc2Cl)cc(C2CC2)nc1N,0,0,0,0,1,1,1,1,1
Cc1ccc(N2CC(C(N)=O)CC2=O)cc1,1,1,0,0,1,1,1,0,1
O=C(CCCn1c(=O)c2sccc2n(CC(=O)NCc2ccco2)c1=O)NCc1ccco1,1,1,1,1,0,1,1,1,1
CC(C)CCC(C(=O)O)C(C)CC(=O)NC1CCCCC1,1,0,1,1,1,1,1,1,1
CCOC(=O)C1CCCN(S(=O)(=O)c2cccc3cccnc23)C1,1,1,0,0,1,1,1,1,0
CC(C)(C)NC(=O)C(c1ccc(F)cc1)N(Cc1ccco1)C(=O)c1csnn1,0,0,1,1,0,1,1,0,1
COc1ccc(NC(=O)Nc2ccc(OC)c(OC)c2)c([N+](=O)[O-])c1,1,1,1,1,1,1,1,1,1
O=C(COc1ccccc1)NCc1ccc2c(c1)OCO2,1,1,1,0,1,1,0,0,0
CCC1CCCCN1C(=O)Cn1c(C(=O)OC)cc2sc(Cl)cc21,0,0,1,0,0,1,1,1,1
CC(=O)Nc1ccc(OC(=O)c2cccnc2)cc1,1,1,0,1,1,1,1,1,1
CCOc1cc(C(=O)Nc2ccon2)cc(OCC)c1OCC,1,1,0,1,1,1,0,1,0
COc1ccc(CNC2=CC(=O)CC(C)(C)C2)cc1,1,1,1,1,1,1,1,0,1
CC1(C)NC(=O)N(c2ccccc2Cl)C1(C)NO,0,0,0,1,1,1,1,1,1
CC(C)C(c1nnnn1Cc1ccc(F)cc1)N1CCSCC1,0,1,1,0,1,1,1,0,1
O=C1c2ccccc2-c2ncnc3c(N4CCOCC4)cc(N4CCOCC4)c1c23,1,0,1,1,1,1,1,0,1
Cc1cc(NC(=O)CCC(=O)N(CCc2ccccc2)C(C(=O)NC2CCCC2)c2ccco2)no1,1,1,0,1,1,1,0,1,1
O=C(c1cc(-c2cccnc2)nc2ccc(Br)cc12)N1CCC2(CC1)OCCO2,0,1,1,1,1,1,1,1,1
Cc1ccc(CN2CCN(CC(=O)NCCCN3CCN(c4ccc(F)cc4)CC3)C2=O)cc1,1,1,1,1,1,1,1,1,1
CCOc1ccc(NC(=O)NC(=O)N(C(C)C)S(C)(=O)=O)cc1,1,1,1,1,1,1,1,1,1
COc1ccc(CCNC(=O)CSc2nnc(CNC(=O)c3cccs3)o2)cc1OC,1,1,1,1,0,1,1,1,0
O=C(Nc1nc2ccccc2n1Cc1ccccc1)c1ccco1,0,0,1,0,1,1,1,0,1
O=S(=O)(Cc1cc(Sc2ccccc2)nc(-c2ccccc2)n1)c1ccccc1,1,1,1,1,1,1,1,1,1
Cc1cc(N2CCc3ccccc32)n2ncnc2n1,0,1,0,1,1,1,0,1,1
COC(=O)c1[nH]c(C)c(/C(O)=C2\C(=O)C(=O)N(CCN(C)C)C2c2cc(OC)ccc2OC)c1C,1,1,1,1,1,1,0,0,1
Cc1cccc(Oc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1C,1,1,1,1,1,1,1,1,1
CCOC(=O)N1CCN(C(=O)c2ccc(CN(c3ccccc3)S(C)(=O)=O)cc2)CC1,1,1,0,1,0,1,1,1,1
C=CCOC(=O)C(C#N)c1nc2ccccc2nc1N1CCC(C(=O)OCC)CC1,1,1,1,1,1,1,1,1,1
COc1ccc(C2=NC3=NC(C)=C(C(N)=O)C(c4ccccc4Cl)N3N2)cc1,1,1,1,1,1,1,1,1,1
O=C(Cn1cccc1)Nc1ccc(OC(F)(F)F)cc1,1,1,1,0,1,1,1,1,0
COC(=O)C(NC(C)=O)(Nc1nc2c(C)cc(C)cc2s1)C(F)(F)F,1,1,1,1,1,1,1,1,1
O=C(CCCOc1ccccc1)NCC1CCCO1,1,1,0,0,1,1,1,0,1
Cn1c(=O)oc2cc(S(=O)(=O)NCCC(=O)N3CCc4ccccc43)ccc21,1,1,0,1,1,1,1,0,1
CC(C)OCCCNC(=O)c1ccc(NC(=O)C2CCCO2)cc1,1,1,0,1,1,1,1,1,1
CCOC(=O)C1CCN(C(=O)CN(c2cccc(OC)c2)S(=O)(=O)c2ccccc2)CC1,1,1,0,1,0,1,1,1,1
CC(CCc1ccccc1)NC(=O)CSc1nc(N)cc(N)n1,1,0,1,0,1,1,1,1,1
CCOCC(=O)Nc1ccc2c(c1)OCCO2,1,1,0,0,1,1,1,1,1
CCOc1ccccc1N(CC(=O)O)S(=O)(=O)c1ccc(C)cc1,1,1,1,0,1,1,1,1,0
COc1ccccc1N1CCN(C(=O)c2sc3nc(-c4ccccc4)cn3c2C)CC1,0,1,0,0,1,1,0,1,1
c1ccc(CCn2nnnc2C(c2cccs2)N2CCOCC2)cc1,0,0,1,0,1,1,0,1,1
Cc1cccc(OCCC(=O)NCC(c2ccccc2)N(C)C)c1,0,0,1,0,1,1,1,1,1
Cn1c2ccccc2c2c(C(=O)NCC3CCCO3)cn(C3CCCC3)c(=O)c21,1,0,0,1,0,1,1,1,0
COc1cc(C)c(Cl)cc1S(=O)(=O)n1cnc2ccccc21,1,1,1,1,1,1,1,1,0
COc1ccc(C2C(C(=O)Nc3ccccc3OC)=C(C)N=C3N=NNN32)c(OC)c1,1,1,1,1,1,1,0,1,1
COc1ccc(NS(=O)(=O)c2ccc3c(c2)oc(=O)n3C)c(OC)c1,1,1,1,1,1,1,0,1,1
Cc1cc(/C=C(/C#N)c2nc3ccccc3[nH]2)c(C)n1-c1cccc([N+](=O)[O-])c1,1,1,1,1,1,0,1,1,1
CSc1nnnn1-c1cccc(O)c1,1,1,1,0,1,1,1,1,1
O=C(/C=C/NNC(=O)c1ccccc1)c1ccccc1,1,1,1,1,1,1,1,1,1
C=CCN1C(SCc2ccccc2C#N)=NN/C1=C1/C=CC=CC1=O,1,1,1,1,1,1,1,1,1
Cn1c(=O)cc(OCCCC(=O)NCCN2CCN(c3ccccc3F)CC2)c2ccccc21,1,1,0,0,1,0,1,1,1
CCOc1cccc(-c2nn3c(-c4ccccn4)nnc3s2)c1,1,0,1,1,0,1,0,1,1
O=C(C1CCN(S(=O)(=O)N2CCOCC2)CC1)N1CCC2(CC1)OCCO2,1,1,1,0,1,1,1,1,1
Cc1ccc(C(=O)c2c(C)oc3c2C(=O)C(=O)c2ccccc2-3)cc1,1,1,1,1,1,1,1,1,1
CCOC(=O)/C(C#N)=C(/C)c1ccc(OC)cc1,1,1,1,1,1,1,1,1,1
CCOC1=CC(=O)/C(=C2\N=C(N)NC(C)=C2c2ccc(OC)c(OC)c2)C=C1,1,1,1,1,1,1,1,0,1
CCOC(=O)c1c(C)nc2c(c(SC)nn2-c2ccccc2)c1N,1,1,1,1,1,0,1,1,1
CC(Sc1nnnn1C)C(=O)Nc1ccccc1-c1ccccc1,0,1,1,1,0,1,0,1,1
CCOc1ccc2ccccc2c1CNc1nnnn1CC,1,1,1,1,1,1,1,1,1
O=S(=O)(Nc1ncccn1)c1ccc(NC(=S)NCc2ccco2)cc1,1,1,1,1,1,1,1,1,1
O=C(c1ccc(NS(=O)(=O)c2ccccc2)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1,1,1,1,0,1,1,1,1
CCn1c(COc2ccccc2OC)nnc1SCC#N,1,1,0,1,1,1,0,1,0
COc1ccccc1N1CCN(C(CNC(=O)c2ccc3c(c2)OCO3)c2cccnc2)CC1,0,1,1,1,1,0,0,1,1
Cc1ccc(C2C(C(=O)c3cc4ccccc4o3)=C(O)C(=O)N2CCCN(C)C)cc1,0,1,1,1,1,1,0,1,0
CC(=O)Nc1cccc(C(=O)Nc2cccnc2)c1,1,1,1,1,1,1,1,1,1
O=C(N/N=C/c1ccccn1)c1ccccc1O,1,1,1,1,1,1,1,1,1
COc1ccc(NS(=O)(=O)c2cc(C(=O)O)ccc2C)cc1,1,1,1,1,0,1,1,1,0
CC(C)CC(=O)N(c1ccc(F)cc1)C1C=CS(=O)(=O)C1,1,1,0,1,1,1,1,0,1
CCCCOc1ccc(OCCNS(=O)(=O)N(C)C)cc1,1,0,1,0,1,1,0,0,1
CC1CCN(C(=O)COC(=O)c2n[nH]c3ccccc23)CC1,1,1,1,1,0,1,1,1,0
Cc1nnc(SCC(=O)N2CCc3ccccc32)n1-c1ccccc1,0,0,1,1,1,1,0,0,1
COC(=O)c1cccc(S(=O)(=O)N(Cc2ccco2)Cc2cc3cc(OC)c(OC)cc3[nH]c2=O)c1,1,1,1,1,1,1,1,1,1
CCOC(=O)c1c(C)[nH]c(C(=O)N2CCN(c3ccc(OC)cc3)CC2)c1C,1,1,1,1,1,1,1,1,1
CCn1c(CSc2nccn2C)nc2cc(C(=O)O)ccc21,1,1,1,1,1,1,0,1,0
O=C(O)c1cccnc1SCCc1ccccc1,1,1,0,1,1,1,0,1,0
O=C(O)CCSCC(=O)c1ccc2c(c1)OCCO2,1,1,1,0,1,1,1,0,0
Cc1c(Cl)cccc1NC(=S)NCCc1ccc(C(F)(F)F)cc1,1,1,1,1,1,1,1,1,1
N#C/C(=C\c1cccc([N+](=O)[O-])c1)c1ccccn1,1,1,1,1,1,1,1,1,1
O/N=C1C(=C\c2ccccc2)/N2CCC/1CC2,0,1,1,0,1,0,0,0,1
COC(=O)CNC(=O)COC(=O)C(Cc1ccccc1)NC(=O)c1ccco1,1,1,0,0,1,1,1,1,1
COc1cc(SC)ccc1C(=O)NCc1ccccc1,1,1,1,1,1,1,1,1,1
COc1ccc(CCNc2nnc(Sc3nnnn3-c3ccccc3)s2)cc1OC,1,0,1,1,1,1,1,1,1
COc1ccc(-c2cc(C(F)(F)F)nc(SCC(=O)NCc3cccs3)n2)cc1,1,1,1,1,1,1,1,1,1
COc1cccc(NC(=O)Nc2nnc(N3CCCCC3C)s2)c1,1,1,1,1,1,1,1,1,1
O=C(CCCSc1nc(-c2ccco2)cc(C(F)(F)F)n1)Nc1ccc2c(c1)OCO2,0,1,1,1,0,1,1,0,1
CCCc1cc(C(=O)Nc2nccs2)cs1,1,1,1,0,0,1,1,1,1
COc1ccc(/C=N/OCC(=O)N(Cc2ccc(OC)cc2)c2ccccc2C(=O)O)cc1,1,1,1,1,1,1,1,1,1
C=CCn1c(SCC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)nc2sc(C)c(C)c2c1=O,1,1,1,1,1,1,1,1,1
COc1ccc(NC(=O)COC(=O)c2ccc(N3CCCC3=O)cc2)cc1OC,1,1,1,1,1,1,1,1,0
Cn1c(N2CCOCC2)cc(=O)n(C)c1=O,1,1,1,1,1,1,1,1,1
Cc1cc(C)n(C(=O)Cc2cn3ccsc3n2)n1,1,1,1,1,1,0,0,1,1
O=C(CSc1nnc(CN2CCOCC2)n1-c1ccc(Cl)cc1)N1CCc2ccccc21,1,0,1,1,0,1,1,1,1
O=C(CS(=O)(=O)Cc1ccccc1)N1CCc2ccccc2C1,1,1,1,0,1,1,0,1,0
Nn1c(SCc2ccccc2)nnc1-c1ccco1,1,0,1,0,1,1,0,1,1
Cc1ccc(-c2nnc(COc3cccc(-n4cnnn4)c3)o2)cc1,1,0,1,1,1,1,1,1,1
COc1ccc(-n2c(Cc3cccn3C)nnc2SCC(=O)Nc2cccc(F)c2)cc1,1,0,1,1,1,1,1,1,1
CNC(=O)c1csc(-c2ccc(Cl)cc2)n1,1,1,1,1,1,1,1,1,1
CCOCCCNC(=O)C1CCN(S(=O)(=O)N(CC(C)C)CC(C)C)CC1,1,1,1,1,1,1,1,0,1
O=C1CC(c2ccco2)CC(=O)C1=CNCC1NCCc2ccccc21,1,1,1,1,1,1,0,0,0
COc1ccc(-c2nnnn2CCc2ccccc2)cc1,1,0,1,0,1,1,1,1,1
Cc1nnc(NC(=O)Cc2cccs2)s1,0,1,1,0,1,0,1,1,1
O=c1cc(CSc2nnc(Nc3ccccc3)s2)nc2sccn12,1,1,1,1,1,1,1,1,1
CCOC(=O)Cc1csc(NC(=S)NC(=O)c2ccc(C)cc2)n1,1,1,1,1,1,1,1,1,1
COc1cc(C(=O)N(Cc2ccc(N(C)C)cc2)C2CCS(=O)(=O)C2)cc(OC)c1OC,1,0,1,1,0,1,1,0,1
Cc1c(N2C(=O)c3ccc(F)cc3C2=O)c(=O)n(-c2ccccc2)n1C,1,1,1,1,1,1,1,1,1
COc1cccc(NC(=O)CSc2nnc(CNC(=O)c3ccccc3)n2C)c1,0,0,1,0,0,1,0,0,1
CC(NC(=O)c1ccccc1Cl)C(=O)O,1,1,1,0,1,1,0,1,1
CN(C)c1ccc(-c2nnn(CC(=O)N3c4ccccc4CCc4ccccc43)n2)cc1,1,1,1,1,1,1,0,1,1
O=C1/C(=C/NC2CCS(=O)(=O)C2)c2ccccc2C(=O)N1c1ccccc1,1,0,0,1,1,0,1,1,1
COC(=O)c1cnn2c(C)c(Cc3cccc(F)c3)c(C)nc12,1,1,1,1,1,1,1,0,1
CC(=O)Nc1nc(C)c(S(N)(=O)=O)s1,1,1,1,1,1,1,0,1,1
CCOc1ccc(-c2cc(C(=O)N3CCC4(CC3)OCCO4)c3ccccc3n2)cc1,1,1,1,1,0,1,1,0,1
O=C(Nc1cccc(CCc2ccccn2)c1)c1ccc(Cl)cc1,1,1,1,1,1,1,1,1,1
Cc1cccc(NC(=O)N2CCC(c3nc4ccccc4o3)CC2)c1,1,1,1,1,1,1,0,1,1
O=C(CN1CCCC1)Nc1ccc(Oc2ccc(NC(=O)CN3CCCC3)cc2)cc1,0,1,1,1,1,0,1,1,1
Nc1ncnc2c1ncn2CCOc1ccccc1,1,1,1,0,1,1,0,0,1
Cc1ccc(-n2c(C)c3c(C)nnc(C)c3c2C)cc1C,1,1,1,1,1,1,1,1,0
CN(C)CCN1C(=O)c2oc3ccccc3c(=O)c2C1c1cccc(Br)c1,0,1,1,1,1,1,0,1,0
NC(=O)NC(Cc1ccccc1)C(=O)O,0,1,1,1,0,1,0,0,1
CCCCOc1ccc(-c2nc(=S)[nH][nH]2)cc1,1,1,1,1,1,1,1,1,1
Cc1ccc(NC(=O)C(=O)NCCc2ccccc2)cc1C,1,1,1,1,1,0,1,1,1
Cc1c(Cl)c([N+](=O)[O-])nn1CC(=O)N1CCc2ccccc2C1,1,1,1,1,1,1,1,1,1
CCc1ccc(-n2nc3ccc(NC(=O)c4ccc5c(c4)OCO5)cc3n2)cc1,1,1,1,1,1,1,1,1,1
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Nc3ccccc3)cc2)no1,1,0,1,0,1,1,1,1,1
COc1ccc(C(=O)/C=C/Nc2ccc([N+](=O)[O-])cc2C)c(OC)c1,1,1,1,1,1,1,1,1,1
O=C(COc1ccc(F)c(Cl)c1)c1ccc[nH]1,1,1,0,1,1,1,1,1,1
CCOC(=O)Cc1nc(-c2ccccc2)n[nH]1,1,1,1,1,1,1,1,1,1
Cc1ccc(S(=O)(=O)Cc2ccc(C(=O)N3CCN(c4cc(C)ccc4C)CC3)o2)cc1,1,0,1,1,0,1,0,1,1
CC(C)(C)C(=O)NCCN1CCN(C(=O)C(C)(C)C)CC1,1,1,1,1,1,1,1,1,1
Cc1ccc(Cl)cc1N1CCN(C(=O)c2ccc(NS(=O)(=O)c3c(C)noc3C)cc2)CC1,0,1,1,1,0,0,1,1,1
CCOc1ccc(NC(=O)CNC(=O)c2ccc(OC)c(OC)c2)cc1,0,1,0,0,1,1,1,1,1
Cc1nc(N)sc1-c1csc(NCc2ccccc2)n1,1,1,1,1,1,0,1,1,0
O=C1OC(Nc2ccc(F)cc2F)c2ccccc21,1,1,1,1,1,1,1,1,1
O=C(Nc1ccccc1Cl)c1ccc(-n2cccn2)c([N+](=O)[O-])c1,1,1,1,1,1,1,1,1,1
CCN1C(=O)C(CC(=O)NCc2ccc(Cl)cc2)N(CC)C1=O,0,0,1,0,1,1,1,1,1
COc1ccc(C2(C(=O)NCc3ccco3)CCCC2)cc1OC,1,1,1,1,1,1,1,1,1
CCOC(=O)c1[nH]c2ccccc2c1NC(=O)c1ccco1,1,1,1,1,1,1,0,0,1
COc1cccc(-c2nn(C)c3sc(C(=O)N4CCOCC4)cc23)c1,0,1,1,1,1,0,1,0,1
Cc1ccc(C)c(S(=O)(=O)c2c(N)n(/N=C/c3ccco3)c3nc4ccccc4nc23)c1,0,1,1,1,0,0,1,0,1
Cc1ccc(N2CC(c3nc4ccccc4n3C)CC2=O)cc1C,0,1,0,1,1,1,1,1,1
Cc1nc2ccccc2c(=O)n1NC(=O)c1ccc(F)cc1Cl,1,0,0,1,1,1,1,1,1
C(=C/c1ccccc1)\CSc1nnc(-c2cccnc2)n1Cc1ccco1,1,0,1,0,1,1,1,1,1
COC(=O)C1C(c2ccc(N(C)C)cc2)C(C(=O)OC)S(=O)(=O)CS1(=O)=O,1,1,1,1,1,1,1,1,1
Cc1ccc(S(=O)(=O)Cn2nnnc2C(C(C)C)N2CCN(Cc3ccco3)CC2)cc1,0,1,1,1,1,1,1,0,1
O=C1N=C(N2CCOCC2)S/C1=C1\C(=O)N(Cc2ccccc2)c2ccc(Br)cc21,0,1,1,1,1,1,0,1,1
CCCNC(=O)c1cc(-c2ccc(OC)cc2)n(CCCOC)c1C,1,1,1,1,1,1,1,1,1
COc1cc(C(=O)NCC2CCCO2)cc(OC)c1OC,1,1,1,1,1,1,1,1,1
Cc1ccc(C(=O)NCc2ccc3c(c2)OCO3)cc1S(=O)(=O)N1CCCCC1,1,1,1,1,0,1,1,1,1
OCCN(Cc1ccccc1)Cc1cccc(F)c1,1,1,1,1,1,1,1,0,1
O=C(COC(=O)c1ccc(S(=O)(=O)N2CCc3ccccc3C2)cc1)NC(=O)NCc1ccco1,1,1,1,1,1,1,1,1,0
COc1ccc(/C=C/C(=O)c2c(O)c(OC)c3occc3c2OC)cc1,1,1,1,1,1,0,1,1,1
CCCC(=O)c1cc2c(cc1NC(=O)c1ccccc1F)OCCO2,1,1,1,1,1,1,1,1,1
CCCOc1ccc(C(=O)NCc2ccco2)cc1,1,1,1,0,1,1,1,1,0
O=C(CSCSCC(=O)Nc1ccc2c(c1)OCO2)Nc1ccc2c(c1)OCO2,1,1,0,1,0,1,0,1,1
CCCC(=O)Nc1nnc(CC(=O)OCC)s1,1,1,1,1,1,1,1,1,1
O=C(NC(=S)N1CCOCC1)c1cc2ccccc2o1,1,1,1,1,1,1,1,1,1
O=C(Nc1ccccc1)c1cc(N2CCOCC2)nc2ccccc12,0,1,1,0,1,1,0,1,1
CC(=O)N1CCc2cc(S(=O)(=O)CCC(=O)N3CCN(c4ccccn4)CC3)ccc21,1,1,0,1,1,1,1,1,1
CN(C)C(=O)Oc1cccc2c(OC(=O)N(C)C)cccc12,1,1,1,1,1,1,1,1,1
Cc1cc(-c2nnc(CCC(=O)NC(C)c3ccccc3Cl)o2)no1,1,1,1,1,1,1,1,1,1
CCOC(=O)CC(=O)CSc1nc(-c2cccnc2)ccc1C#N,1,1,1,1,1,1,1,0,1
CC(=O)Nc1cccc(NC(=O)CSc2nc(C)c(C)c(C)c2C#N)c1,1,1,1,1,1,1,1,1,0
Cc1sc(NC(=O)c2ccc(Br)s2)c(C(N)=O)c1C,1,1,1,1,1,1,1,1,0
CC1=NN(c2nc(C)cc(C)n2)C(=O)C1CCC(C)C,1,1,1,1,1,1,1,1,1
COc1cc(SC)ccc1C(=O)NCC1CCCO1,1,1,0,0,0,1,1,1,1
COc1ccc(N2CC(C(=O)Nc3ccccc3C(=O)NCc3ccco3)CC2=O)cc1,1,1,1,1,1,1,1,1,0
Cc1cc(=O)n2nc(N3CCCC3C(=O)NCCCN3CC(C)CC(C)C3)sc2n1,1,1,0,0,1,1,1,1,1
O=S(=O)(c1cnc[nH]1)N1CCCCCC1,1,0,1,1,1,1,1,0,1
O=C(NNc1ccccc1)C(=O)N1CCCCC1,1,1,1,1,1,1,1,1,1
CCNC(=O)c1nc[nH]c1C(=O)NCC,1,0,1,0,1,1,1,1,1
O=C(c1ccc([N+](=O)[O-])cc1)N(Cc1ccc(Cl)cc1)N1C(=O)CCCC1=O,1,1,1,1,1,0,1,1,1
Brc1ccc(CSc2ncn[nH]2)cc1,1,1,1,1,1,1,1,1,0
O=C(COC(=O)c1cccs1)NCC1CCCO1,1,1,1,1,1,1,1,1,0
COC(=O)c1ccccc1NC(=O)Nc1nnc(N2CCCCC2C)s1,1,0,1,1,1,1,1,0,1
O=C(NCc1ccccc1)C1CCN(C(=O)NCc2ccccc2)CC1,1,1,1,1,1,0,1,1,1
Cc1ccc(C(=O)C(C)OC(=O)C2=COCCO2)cc1C,1,1,1,0,1,0,1,0,1
O=S(=O)(/C=C/c1ccccc1)Nc1ccc(N2CCOCC2)cc1,0,0,1,0,0,1,1,1,1
Cn1c(=O)c2c(nc(Br)n2Cc2ccccc2Cl)n(C)c1=O,0,1,1,1,1,1,1,1,0
COc1cccc(C(=O)Nc2ccc(NC(=O)C(C)(C)C)cn2)c1,1,0,1,1,0,1,1,1,0
COc1ccccc1-n1cnc2cc(NS(=O)(=O)c3ccccc3)ccc21,0,1,1,1,0,1,1,0,1
O=C(CSc1nnc(-c2ccccc2)o1)c1ccc2c(c1)OCCO2,1,1,1,1,1,0,1,0,1
Cc1ccc(S(=O)(=O)N(C)CC(=O)Nc2cccc3c2CCCC3)cc1,1,1,1,1,1,0,1,1,1
CCCc1nc2ccccc2c(=O)n1N,1,1,1,1,1,1,1,1,1
Cc1cc(C)nc(SCc2cccc(C(=O)O)c2)n1,1,1,0,1,1,1,0,0,1
Cc1ccc(-c2nc(NCCN3CCOCC3)c3ccccc3n2)cc1,1,1,0,1,1,1,0,0,1
COC(=O)c1cc(NC(=O)CC2C(=O)NCCN2C(=O)c2ccccc2)cc(C(=O)OC)c1,1,1,1,1,1,1,0,1,1
Cc1nn(-c2ccccc2)c(Cl)c1C1C(C#N)=C(N)OC2=C1C(=O)CCC2,1,0,1,1,0,1,0,1,1
COc1cc(Cl)c(C)cc1NC(=O)c1cccc(OC)c1OC,1,1,1,1,1,1,1,1,1
CCC(C)NC(=O)CC1Oc2ccc(C)cc2NC1=O,1,1,0,1,1,1,1,1,1
CCOC(=O)C1=C(c2cscn2)/C(=C2\C=C(CC)C(O)=CC2=O)NN1,1,1,1,1,1,1,1,1,1
O=C(Nc1ccc2c(c1)OCCO2)C1CCCN(S(=O)(=O)c2cccs2)C1,1,1,1,1,0,0,1,1,1
O=C(Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1)C1COc2ccccc2O1,1,1,1,1,1,1,1,1,1
O=C(CN(C(=O)c1cc2c(s1)CCC2)C1CCCC1)NCc1cccs1,1,1,0,1,0,1,0,1,1
COCCCNC(=O)CCCn1c(=O)c2ccccc2n(CC(=O)Nc2c(C)cccc2C)c1=O,1,1,0,1,1,1,0,0,1
COc1cc(C(=O)N(C)c2nnc(-c3cccnc3)s2)cc(OC)c1OC,1,0,0,1,1,1,1,1,1
O=C(C(c1ccccc1)c1ccccc1)N(Cc1ccco1)C1CCS(=O)(=O)C1,1,1,1,1,1,1,1,1,1
O=C(O)c1ccc(Br)c(S(=O)(=O)N2CCCC2)c1,0,1,1,1,1,1,0,1,1
CC(C)Cn1c(N)c(C(=O)NCCN2CCOCC2)c2nc3ccccc3nc21,1,0,1,1,1,1,1,1,1
Cc1ccccc1S(=O)(=O)Cc1ccc(C(=O)NCCN2CCCCC2C)o1,1,1,1,1,1,1,1,1,1
Fc1ccc(C2=Nn3c(nnc3-c3n[nH]c4c3CCC4)SC2)cc1,0,0,1,1,0,1,1,1,1
Cc1cnc(NC(=O)c2cc3ccccc3o2)s1,1,1,1,1,1,1,1,1,1
O=C(Cn1cc([N+](=O)[O-])cn1)Nc1nc2ccccc2s1,1,1,1,1,1,1,1,1,1
CC(NC(=O)Nc1nnc(C(F)(F)F)s1)N1C(=O)C2C3C=CC(C3)C2C1=O,0,1,1,1,1,1,0,1,1
Cc1ccc(-c2cc(C(=O)NCCN3CCOCC3)no2)cc1,1,0,1,0,1,1,1,1,1
C=CCn1c(=O)/c(=C\c2ccc(F)cc2)s/c1=C(/C#N)c1nnc2n1CCCCC2,0,1,1,0,0,1,1,1,1
CSCc1ccc(C(=O)Nc2ccc(C(N)=O)cc2)cc1,1,1,1,1,1,1,1,1,1
Cc1ccc(CS(=O)(=O)Cc2ccc(C(=O)NCCCN3CCOCC3)o2)cc1,1,1,1,1,0,1,1,1,1
COc1ccccc1C(=O)NNC(=O)c1ccncc1,1,1,1,1,1,1,1,1,1
Cc1nc(SCC(=O)Nc2ccc(C)c(F)c2)c2oc3ccccc3c2n1,0,0,0,1,0,0,0,1,1
O=S(=O)(c1ccc(S(=O)(=O)n2cnc3ccccc32)cc1)N1CCCCCC1,1,1,1,1,0,1,1,1,0
Cc1nc2sc(C(c3ccco3)N3CCN(c4ccccc4)CC3)c(O)n2n1,1,1,1,0,1,1,1,1,1
C/C(=N\NC(=O)c1cccc(Cl)c1)c1cccc(NC(=O)C(C)C)c1,1,1,1,1,1,0,1,1,1
CCCNC(=O)CN(c1ccccc1)S(=O)(=O)c1ccc(OC)c(OC)c1,1,1,1,1,1,1,1,1,1
Cc1cs/c(=N\c2c(C)n(C)n(-c3ccccc3)c2=O)n1Cc1ccccc1,0,1,1,0,1,0,0,1,1
Cc1cc(NC(=O)COC(=O)c2c(C)nn(Cc3ccccc3Cl)c2Cl)no1,0,1,1,1,1,1,1,1,1
COc1ccc(-c2nnc(SCC(=O)N(Cc3ccccc3)C(C)(C)C)o2)cc1OC,0,1,1,1,0,0,0,1,1
CC1=C(C(=O)N2CCCCC2)C(c2cccs2)NC(=O)N1,1,1,1,0,0,1,1,1,1
